number_of_monitoring_stations,hour,dayofweek,month,is_weekend,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_24,aqi_roll_std_24,aqi_lag_1,aqi_lag_24,stations_lag_1,stations_lag_24
1.9781310006400683,21,0,8,0,57.45396842329848,0.12381320675751009,58.75814815169022,0.882414160156473,57.453968423298484,60.40105756077028,1.976957542137828,1.9519493844049247
1.9793044591423086,22,0,8,0,57.33015521655643,0.1238132067572694,58.63157423988138,0.8778570374965776,57.33015521655643,60.2441158932267,1.9781310006400683,1.9524623803009575
1.9804779176445488,23,0,8,0,57.206342009814385,0.12381320675703048,58.506380680605936,0.8754915809768395,57.20634200981438,60.08717422568312,1.9793044591423086,1.9529753761969904
1.981651376146789,0,1,8,0,57.08252880307233,0.12381320675678978,58.38256747386388,0.8754915809769063,57.08252880307232,59.93023255813954,1.9804779176445488,1.9534883720930232
1.9778448754177473,1,1,8,0,56.99856756091176,0.07274372014791114,58.2637357626945,0.8673398854702327,56.95871559633027,59.80641935139749,1.981651376146789,1.9546618305952634
1.9740383746887058,2,1,8,0,56.954458283332684,0.004257313419037211,58.149885547097824,0.8521966638985103,56.954458283332684,59.68260614465543,1.9778448754177473,1.9558352890975037
1.970231873959664,3,1,8,0,56.950200970335096,0.004257313418804508,58.04101682707384,0.8310155919195896,56.950200970335096,59.55879293791338,1.9740383746887058,1.957008747599744
1.9664253732306225,4,1,8,0,56.9459436573375,0.0042573134185638125,57.93712960262253,0.8046028624725999,56.94594365733751,59.434979731171325,1.970231873959664,1.9581822061019842
1.9626188725015807,5,1,8,0,56.94168634433993,0.0042573134183293325,57.83822387374391,0.7736564836425899,56.94168634433993,59.311166524429275,1.9664253732306225,1.9593556646042245
1.958812371772539,6,1,8,0,56.93742903134234,0.004257313418101071,57.744299640437966,0.7387935825949575,56.93742903134234,59.18735331768722,1.9626188725015807,1.9605291231064648
1.9550058710434974,7,1,8,0,56.93317171834476,0.004257313417864816,57.65535690270472,0.7005701167468706,56.93317171834475,59.06354011094517,1.958812371772539,1.9617025816087048
1.9511993703144557,8,1,8,0,56.928914405347165,0.004257313417632113,57.57139566054416,0.6594956367549599,56.928914405347165,58.93972690420311,1.9550058710434974,1.962876040110945
1.9473928695854141,9,1,8,0,56.92465709234958,0.004257313417395858,57.49241591395628,0.6160447706375284,56.92465709234958,58.81591369746106,1.9511993703144557,1.9640494986131853
1.9435863688563724,10,1,8,0,56.92039977935199,0.004257313417163155,57.41841766294109,0.5706665394194097,56.92039977935199,58.69210049071901,1.9473928695854141,1.9652229571154256
1.9397798681273308,11,1,8,0,56.916142466354394,0.0042573134169269,57.34940090749857,0.5237922928454971,56.9161424663544,58.56828728397696,1.9435863688563724,1.9663964156176659
1.935973367398289,12,1,8,0,56.91188515335682,0.004257313416694198,57.28536564762876,0.475842879925185,56.91188515335681,58.4444740772349,1.9397798681273308,1.9675698741199061
1.9321668666692473,13,1,8,0,56.907627840359226,0.0042573134164535014,57.226311883331626,0.42723560398554,56.907627840359226,58.32066087049285,1.935973367398289,1.9687433326221464
1.9283603659402058,14,1,8,0,56.90337052736164,0.004257313416219022,57.17223961460718,0.3783915519910049,56.903370527361645,58.1968476637508,1.9321668666692473,1.9699167911243867
1.924553865211164,15,1,8,0,56.89911321436406,0.0042573134159907605,57.12314884145542,0.3297440715283019,56.89911321436406,58.073034457008745,1.9283603659402058,1.971090249626627
1.9207473644821225,16,1,8,0,56.89485590136647,0.004257313415754505,57.079039563876336,0.2817496134060524,56.89485590136647,57.949221250266696,1.924553865211164,1.9722637081288672
1.9169408637530807,17,1,8,0,56.89059858836888,0.004257313415521802,57.039911781869954,0.23490317619041612,56.89059858836888,57.82540804352464,1.9207473644821225,1.9734371666311075
1.9131343630240392,18,1,8,0,56.88634127537129,0.004257313415285547,57.00576549543624,0.18976306194785877,56.886341275371294,57.70159483678259,1.9169408637530807,1.9746106251333475
1.9093278622949974,19,1,8,0,56.882083962373706,0.004257313415052844,56.97660070457524,0.14699634749928808,56.882083962373706,57.57778163004053,1.9131343630240392,1.9757840836355878
1.9055213615659556,20,1,8,0,56.87782664937612,0.004257313414812149,56.9524174092869,0.10747737143978614,56.87782664937612,57.453968423298484,1.9093278622949974,1.976957542137828
1.901714860836914,21,1,8,0,56.87356933637853,0.004257313414577669,56.933215609571256,0.07254788492930651,56.87356933637854,57.33015521655643,1.9055213615659556,1.9781310006400683
1.8979083601078723,22,1,8,0,56.86931202338095,0.004257313414349407,56.9189953054283,0.044841831910022584,56.86931202338095,57.20634200981438,1.901714860836914,1.9793044591423086
1.8941018593788308,23,1,8,0,56.86505471038336,0.004257313414113152,56.90975649685802,0.030103751814392062,56.86505471038336,57.08252880307232,1.8979083601078723,1.9804779176445488
1.890295358649789,0,2,8,0,56.860797397385774,0.004257313413880449,56.905499183860435,0.03010375181445903,56.860797397385774,56.95871559633027,1.8941018593788308,1.981651376146789
1.8913202860819343,1,2,8,0,56.90735121473542,0.0843473826628216,56.90759326215626,0.03500633269913897,56.856540084388186,56.954458283332684,1.890295358649789,1.9778448754177473
1.8923452135140797,2,2,8,0,57.004716162432295,0.14817607805630115,56.91603873174548,0.060730890921406426,57.004716162432295,56.950200970335096,1.8913202860819343,1.9740383746887058
